ai_run_id,document_id,case_id,task,detected_format,sample_variant,document_role,provider_requested,provider_used,fallback_used,fallback_reason,status,error_stage,error_code,confidence_score,intake_status,missing_count,conflict_count,processing_ms,latency_is_simulated,retry_of_run_id,bug_replay,started_at
758,302,225,summarisation,png,degraded,primary,mock-primary,mock-primary,0,,success,,,,,,,0.1,0,,,2026-06-02T17:25:33
759,303,,extraction,png,clean,primary,mock-primary,mock-fallback,1,PROVIDER_ERROR,success,,,0.861,Complete,0,0,2649.4,1,,,2026-06-03T10:17:31
760,303,,category_suggestion,png,clean,primary,mock-primary,mock-primary,0,,success,,,0.95,,,,293.4,1,,,2026-06-03T10:17:31
761,304,214,extraction,jpg,clean,supporting,mock-primary,mock-primary,0,,success,,,0.939,Complete,0,0,3032.0,1,,,2026-06-03T11:52:45
762,304,214,category_suggestion,jpg,clean,supporting,mock-primary,mock-primary,0,,success,,,0.87,,,,406.5,1,,,2026-06-03T11:52:45
763,305,226,extraction,docx,clean,primary,mock-primary,mock-fallback,1,PROVIDER_TIMEOUT,success,,,0.851,Complete,0,0,6628.2,1,,,2026-06-03T12:32:57
764,305,226,category_suggestion,docx,clean,primary,mock-primary,mock-primary,0,,success,,,0.86,,,,297.8,1,,,2026-06-03T12:32:57
765,305,226,summarisation,docx,clean,primary,mock-primary,mock-primary,0,,success,,,,,,,0.1,0,,,2026-06-03T13:00:02
766,306,208,extraction,docx,clean,supporting,mock-primary,mock-primary,0,,success,,,0.948,Complete,0,0,505.3,1,,,2026-06-04T13:18:14
767,306,208,category_suggestion,docx,clean,supporting,mock-primary,mock-primary,0,,success,,,0.95,,,,242.9,1,,,2026-06-04T13:18:14
768,307,227,extraction,png,clean,primary,mock-primary,mock-primary,0,,success,,,0.948,Complete,0,0,2663.4,1,,,2026-06-04T16:10:44
769,307,227,category_suggestion,png,clean,primary,mock-primary,mock-primary,0,,success,,,0.95,,,,321.6,1,,,2026-06-04T16:10:44
770,307,227,summarisation,png,clean,primary,mock-primary,mock-primary,0,,success,,,,,,,0.0,0,,,2026-06-04T16:40:42
771,308,216,extraction,jpg,degraded,supporting,mock-primary,mock-primary,0,,success,,,0.597,Missing Information,2,0,3687.4,1,,,2026-06-05T14:00:49
772,308,216,category_suggestion,jpg,degraded,supporting,mock-primary,mock-primary,0,,success,,,0.84,,,,208.7,1,,,2026-06-05T14:00:49
773,309,228,extraction,pdf,clean,primary,mock-primary,mock-primary,0,,success,,,0.942,Complete,0,0,1112.1,1,,,2026-06-05T14:04:33
774,309,228,category_suggestion,pdf,clean,primary,mock-primary,mock-primary,0,,success,,,0.9,,,,349.6,1,,,2026-06-05T14:04:33
775,309,228,summarisation,pdf,clean,primary,mock-primary,mock-primary,0,,success,,,,,,,0.1,0,,,2026-06-05T14:46:34
776,310,229,extraction,docx,clean,primary,mock-primary,mock-primary,0,,success,,,0.948,Complete,0,0,742.6,1,,,2026-06-05T14:53:02
777,310,229,category_suggestion,docx,clean,primary,mock-primary,mock-primary,0,,success,,,0.95,,,,375.1,1,,,2026-06-05T14:53:02
778,310,229,summarisation,docx,clean,primary,mock-primary,mock-primary,0,,success,,,,,,,0.1,0,,,2026-06-05T16:25:12
779,311,230,extraction,docx,clean,primary,mock-primary,mock-primary,0,,success,,,0.938,Complete,0,0,666.6,1,,,2026-06-09T10:42:20
780,311,230,category_suggestion,docx,clean,primary,mock-primary,mock-primary,0,,success,,,0.86,,,,285.2,1,,,2026-06-09T10:42:20
781,311,230,summarisation,docx,clean,primary,mock-primary,mock-primary,0,,success,,,,,,,0.1,0,,,2026-06-09T11:42:46
782,312,,extraction,docx,clean,primary,mock-primary,,1,PROVIDER_ERROR,error,ai_provider,AI_UNAVAILABLE,,,,,1645.9,1,,,2026-06-09T14:10:08
783,313,231,extraction,docx,clean,primary,mock-primary,mock-primary,0,,success,,,0.948,Complete,0,0,535.7,1,782,,2026-06-09T16:31:08
784,313,231,category_suggestion,docx,clean,primary,mock-primary,mock-primary,0,,success,,,0.95,,,,354.3,1,,,2026-06-09T16:31:08
785,315,232,extraction,pdf,degraded,primary,mock-primary,mock-primary,0,,success,,,0.942,Missing Information,1,0,1455.5,1,,,2026-06-10T10:59:52
786,315,232,category_suggestion,pdf,degraded,primary,mock-primary,mock-primary,0,,success,,,0.95,,,,367.4,1,,,2026-06-10T10:59:52
787,315,232,summarisation,pdf,degraded,primary,mock-primary,mock-primary,0,,success,,,,,,,0.1,0,,,2026-06-10T12:20:22
788,316,233,extraction,pdf,clean,primary,mock-primary,mock-primary,0,,success,,,0.948,Complete,0,0,939.8,1,,,2026-06-10T16:36:32
789,316,233,category_suggestion,pdf,clean,primary,mock-primary,mock-primary,0,,success,,,0.95,,,,292.1,1,,,2026-06-10T16:36:32
790,316,233,summarisation,pdf,clean,primary,mock-primary,mock-primary,0,,success,,,,,,,0.1,0,,,2026-06-10T17:05:34
791,317,,extraction,pdf,clean,primary,mock-primary,mock-primary,0,,success,,,0.948,Complete,0,0,792.1,1,,,2026-06-11T09:23:23
792,317,,category_suggestion,pdf,clean,primary,mock-primary,mock-primary,0,,success,,,0.95,,,,228.4,1,,,2026-06-11T09:23:23
793,318,234,extraction,pdf,clean,primary,mock-primary,mock-primary,0,,success,,,0.948,Complete,0,0,1109.1,1,,,2026-06-11T10:04:22
794,318,234,category_suggestion,pdf,clean,primary,mock-primary,mock-primary,0,,success,,,0.95,,,,276.0,1,,,2026-06-11T10:04:22
795,319,235,extraction,docx,clean,primary,mock-primary,mock-primary,0,,success,,,0.948,Complete,0,0,525.5,1,,,2026-06-11T14:16:45
796,319,235,category_suggestion,docx,clean,primary,mock-primary,mock-primary,0,,success,,,0.95,,,,375.7,1,,,2026-06-11T14:16:45
797,319,235,assistant,docx,clean,primary,mock-primary,mock-primary,0,,success,,,,,,,0.1,0,,,2026-06-11T14:41:26
798,319,235,summarisation,docx,clean,primary,mock-primary,mock-primary,0,,success,,,,,,,0.1,0,,,2026-06-11T15:21:26
799,320,236,extraction,pdf,degraded,primary,mock-primary,mock-primary,0,,success,,,0.841,Missing Information,1,0,1606.1,1,,,2026-06-11T15:44:06
800,320,236,category_suggestion,pdf,degraded,primary,mock-primary,mock-primary,0,,success,,,0.95,,,,359.8,1,,,2026-06-11T15:44:06
801,321,231,extraction,pdf,degraded,supporting,mock-primary,mock-primary,0,,success,,,0.946,Complete,0,0,2130.0,1,,,2026-06-11T16:34:51
802,321,231,category_suggestion,pdf,degraded,supporting,mock-primary,mock-primary,0,,success,,,0.95,,,,237.4,1,,,2026-06-11T16:34:51
803,322,237,extraction,png,clean,primary,mock-primary,mock-primary,0,,success,,,0.948,Complete,0,0,1947.2,1,,,2026-06-11T17:38:09
804,322,237,category_suggestion,png,clean,primary,mock-primary,mock-primary,0,,success,,,0.95,,,,236.1,1,,,2026-06-11T17:38:09
805,323,238,extraction,pdf,degraded,primary,mock-primary,mock-primary,0,,success,,,0.77,Missing Information,2,0,1879.9,1,,,2026-06-11T17:39:18
806,323,238,category_suggestion,pdf,degraded,primary,mock-primary,mock-primary,0,,success,,,0.95,,,,194.2,1,,,2026-06-11T17:39:18
807,319,235,assistant,docx,clean,primary,mock-primary,mock-primary,0,,success,,,,,,,0.1,0,,,2026-06-11T17:40:26
808,322,237,summarisation,png,clean,primary,mock-primary,mock-primary,0,,success,,,,,,,0.1,0,,,2026-06-11T18:27:28
809,324,229,extraction,docx,clean,supporting,mock-primary,mock-primary,0,,success,,,0.942,Complete,0,0,697.5,1,,,2026-06-11T19:08:12
810,324,229,category_suggestion,docx,clean,supporting,mock-primary,mock-primary,0,,success,,,0.9,,,,390.5,1,,,2026-06-11T19:08:12
811,322,237,assistant,png,clean,primary,mock-primary,mock-primary,0,,success,,,,,,,0.1,0,,,2026-06-11T21:32:28
812,325,239,extraction,pdf,clean,primary,mock-primary,mock-primary,0,,success,,,0.948,Complete,0,0,947.3,1,,,2026-06-15T10:09:24
813,325,239,category_suggestion,pdf,clean,primary,mock-primary,mock-primary,0,,success,,,0.95,,,,356.1,1,,,2026-06-15T10:09:24
814,325,239,summarisation,pdf,clean,primary,mock-primary,mock-primary,0,,success,,,,,,,0.1,0,,,2026-06-15T10:59:44
815,325,239,assistant,pdf,clean,primary,mock-primary,mock-primary,0,,success,,,,,,,0.0,0,,,2026-06-15T11:11:44
816,325,239,assistant,pdf,clean,primary,mock-primary,mock-primary,0,,success,,,,,,,0.1,0,,,2026-06-15T13:04:44
817,326,240,extraction,pdf,clean,primary,mock-primary,mock-primary,0,,success,,,0.948,Complete,0,0,775.5,1,,,2026-06-15T13:49:26
818,326,240,category_suggestion,pdf,clean,primary,mock-primary,mock-primary,0,,success,,,0.95,,,,364.9,1,,,2026-06-15T13:49:26
819,327,241,extraction,docx,clean,primary,mock-primary,mock-primary,0,,success,,,0.948,Complete,0,0,788.8,1,,,2026-06-15T13:52:37
820,327,241,category_suggestion,docx,clean,primary,mock-primary,mock-primary,0,,success,,,0.95,,,,374.2,1,,,2026-06-15T13:52:37
821,326,240,summarisation,pdf,clean,primary,mock-primary,mock-primary,0,,success,,,,,,,0.1,0,,,2026-06-15T14:19:06
822,328,227,extraction,pdf,clean,supporting,mock-primary,mock-primary,0,,success,,,0.948,Complete,0,0,1107.5,1,,,2026-06-15T19:25:42
823,328,227,category_suggestion,pdf,clean,supporting,mock-primary,mock-primary,0,,success,,,0.95,,,,334.9,1,,,2026-06-15T19:25:42
824,329,233,extraction,docx,clean,supporting,mock-primary,mock-primary,0,,success,,,0.948,Complete,0,0,581.1,1,,,2026-06-15T19:45:34
825,329,233,category_suggestion,docx,clean,supporting,mock-primary,mock-primary,0,,success,,,0.95,,,,307.8,1,,,2026-06-15T19:45:34
826,330,242,extraction,jpg,clean,primary,mock-primary,mock-primary,0,,success,,,0.948,Complete,0,0,2764.8,1,,,2026-06-16T15:49:21
827,330,242,category_suggestion,jpg,clean,primary,mock-primary,mock-primary,0,,success,,,0.95,,,,228.3,1,,,2026-06-16T15:49:21
828,331,235,extraction,docx,clean,supporting,mock-primary,mock-primary,0,,success,,,0.948,Complete,0,0,758.2,1,,,2026-06-16T16:20:26
829,331,235,category_suggestion,docx,clean,supporting,mock-primary,mock-primary,0,,success,,,0.95,,,,226.4,1,,,2026-06-16T16:20:26
830,330,242,summarisation,jpg,clean,primary,mock-primary,mock-primary,0,,success,,,,,,,0.0,0,,,2026-06-16T16:54:58
831,332,243,extraction,pdf,clean,primary,mock-primary,mock-primary,0,,success,,,0.948,Complete,0,0,1092.5,1,,,2026-06-17T12:05:55
832,332,243,category_suggestion,pdf,clean,primary,mock-primary,mock-primary,0,,success,,,0.95,,,,225.5,1,,,2026-06-17T12:05:55
833,333,244,extraction,docx,clean,primary,mock-primary,mock-primary,0,,success,,,0.948,Complete,0,0,751.2,1,,,2026-06-17T17:59:31
834,333,244,category_suggestion,docx,clean,primary,mock-primary,mock-primary,0,,success,,,0.95,,,,290.0,1,,,2026-06-17T17:59:31
835,334,245,extraction,png,clean,primary,mock-primary,mock-fallback,1,INVALID_OUTPUT,success,,,0.861,Complete,0,0,4135.1,1,,,2026-06-18T10:54:57
836,334,245,category_suggestion,png,clean,primary,mock-primary,mock-primary,0,,success,,,0.95,,,,267.7,1,,,2026-06-18T10:54:57
837,335,246,extraction,docx,clean,primary,mock-primary,mock-primary,0,,success,,,0.948,Complete,0,0,693.9,1,,,2026-06-18T13:39:32
838,335,246,category_suggestion,docx,clean,primary,mock-primary,mock-primary,0,,success,,,0.95,,,,229.3,1,,,2026-06-18T13:39:32
839,335,246,summarisation,docx,clean,primary,mock-primary,mock-primary,0,,success,,,,,,,0.1,0,,,2026-06-18T15:07:15
840,336,247,extraction,docx,clean,primary,mock-primary,mock-primary,0,,success,,,0.887,Complete,0,0,665.2,1,,,2026-06-19T10:40:56
841,336,247,category_suggestion,docx,clean,primary,mock-primary,mock-primary,0,,success,,,0.4,,,,362.2,1,,,2026-06-19T10:40:56
842,337,248,extraction,pdf,degraded,primary,mock-primary,mock-primary,0,,success,,,0.731,Missing Information,1,0,1808.6,1,,,2026-06-19T17:37:56
843,337,248,category_suggestion,pdf,degraded,primary,mock-primary,mock-primary,0,,success,,,0.89,,,,288.4,1,,,2026-06-19T17:37:56
844,338,247,extraction,docx,clean,supporting,mock-primary,mock-primary,0,,success,,,0.948,Complete,0,0,615.7,1,,,2026-06-20T11:44:48
845,338,247,category_suggestion,docx,clean,supporting,mock-primary,mock-primary,0,,success,,,0.95,,,,240.2,1,,,2026-06-20T11:44:48
846,339,249,extraction,png,clean,primary,mock-primary,mock-primary,0,,success,,,0.948,Complete,0,0,2988.1,1,,,2026-06-22T08:36:29
847,339,249,category_suggestion,png,clean,primary,mock-primary,mock-primary,0,,success,,,0.95,,,,256.5,1,,,2026-06-22T08:36:29
848,340,250,extraction,png,degraded,primary,mock-primary,mock-primary,0,,success,,,0.808,Missing Information,1,0,3048.4,1,,,2026-06-22T13:53:22
849,340,250,category_suggestion,png,degraded,primary,mock-primary,mock-primary,0,,success,,,0.89,,,,354.3,1,,,2026-06-22T13:53:22
850,342,244,extraction,docx,clean,supporting,mock-primary,mock-fallback,1,INVALID_OUTPUT,success,,,0.861,Complete,0,0,2097.4,1,,,2026-06-22T20:08:15
851,342,244,category_suggestion,docx,clean,supporting,mock-primary,mock-primary,0,,success,,,0.95,,,,274.1,1,,,2026-06-22T20:08:15
852,343,251,extraction,pdf,clean,primary,mock-primary,mock-primary,0,,success,,,0.937,Complete,0,0,976.4,1,,,2026-06-23T11:34:14
853,343,251,category_suggestion,pdf,clean,primary,mock-primary,mock-fallback,1,PROVIDER_TIMEOUT,success,,,0.85,,,,6410.6,1,,,2026-06-23T11:34:14
854,343,251,summarisation,pdf,clean,primary,mock-primary,mock-primary,0,,success,,,,,,,0.1,0,,,2026-06-23T13:14:29
855,344,252,extraction,pdf,clean,primary,mock-primary,mock-primary,0,,success,,,0.918,Complete,0,0,827.1,1,,,2026-06-23T13:57:03
856,344,252,category_suggestion,pdf,clean,primary,mock-primary,mock-primary,0,,success,,,0.95,,,,307.0,1,,,2026-06-23T13:57:03
857,344,252,summarisation,pdf,clean,primary,mock-primary,mock-primary,0,,success,,,,,,,0.1,0,,,2026-06-23T15:43:22
858,345,253,extraction,docx,missing_fields,primary,mock-primary,mock-primary,0,,success,,,0.842,Missing Information,1,0,645.8,1,,,2026-06-25T14:09:54
859,345,253,category_suggestion,docx,missing_fields,primary,mock-primary,mock-primary,0,,success,,,0.95,,,,237.7,1,,,2026-06-25T14:09:54
860,345,253,summarisation,docx,missing_fields,primary,mock-primary,mock-primary,0,,success,,,,,,,0.1,0,,,2026-06-25T15:55:41
861,346,254,extraction,pdf,clean,primary,mock-primary,mock-primary,0,,success,,,0.948,Complete,0,0,904.1,1,,,2026-06-25T17:42:37
862,346,254,category_suggestion,pdf,clean,primary,mock-primary,mock-primary,0,,success,,,0.95,,,,409.7,1,,,2026-06-25T17:42:37
863,345,253,assistant,docx,missing_fields,primary,mock-primary,mock-primary,0,,success,,,,,,,0.1,0,,,2026-06-25T17:45:41
864,346,254,assistant,pdf,clean,primary,mock-primary,mock-primary,0,,success,,,,,,,0.1,0,,,2026-06-25T18:37:09
865,347,255,extraction,jpg,clean,primary,mock-primary,mock-primary,0,,success,,,0.948,Complete,0,0,3071.0,1,,,2026-06-26T08:49:15
866,347,255,category_suggestion,jpg,clean,primary,mock-primary,mock-primary,0,,success,,,0.95,,,,210.8,1,,,2026-06-26T08:49:15
867,347,255,summarisation,jpg,clean,primary,mock-primary,mock-primary,0,,success,,,,,,,0.1,0,,,2026-06-26T08:53:57
868,348,256,extraction,docx,missing_fields,primary,mock-primary,mock-primary,0,,success,,,0.792,Missing Information,1,0,521.0,1,,,2026-06-26T09:10:59
869,348,256,category_suggestion,docx,missing_fields,primary,mock-primary,mock-primary,0,,success,,,0.95,,,,397.0,1,,,2026-06-26T09:10:59
870,349,257,extraction,docx,missing_fields,primary,mock-primary,mock-primary,0,,success,,,0.837,Missing Information,1,0,689.5,1,,,2026-06-26T10:28:27
871,349,257,category_suggestion,docx,missing_fields,primary,mock-primary,mock-primary,0,,success,,,0.9,,,,351.6,1,,,2026-06-26T10:28:27
872,347,255,assistant,jpg,clean,primary,mock-primary,mock-primary,0,,success,,,,,,,0.1,0,,,2026-06-26T10:53:57
873,349,257,summarisation,docx,missing_fields,primary,mock-primary,mock-primary,0,,success,,,,,,,0.1,0,,,2026-06-26T10:57:20
874,350,258,extraction,docx,clean,primary,mock-primary,mock-primary,0,,success,,,0.948,Complete,0,0,617.8,1,,,2026-06-26T13:17:36
875,350,258,category_suggestion,docx,clean,primary,mock-primary,mock-primary,0,,success,,,0.95,,,,305.1,1,,,2026-06-26T13:17:36
876,351,259,extraction,pdf,multipage,primary,mock-primary,mock-primary,0,,success,,,0.938,Complete,0,0,1577.6,1,,,2026-06-26T13:35:50
877,351,259,category_suggestion,pdf,multipage,primary,mock-primary,mock-primary,0,,success,,,0.86,,,,382.5,1,,,2026-06-26T13:35:50
878,351,259,summarisation,pdf,multipage,primary,mock-primary,mock-primary,0,,success,,,,,,,0.1,0,,,2026-06-26T14:50:27
879,352,242,extraction,jpg,clean,supporting,mock-primary,mock-primary,0,,success,,,0.948,Complete,0,0,2425.0,1,,,2026-06-26T16:00:58
880,352,242,category_suggestion,jpg,clean,supporting,mock-primary,mock-primary,0,,success,,,0.95,,,,255.3,1,,,2026-06-26T16:00:58
881,353,260,extraction,docx,missing_fields,primary,mock-primary,mock-primary,0,,success,,,0.737,Missing Information,2,0,833.7,1,,,2026-06-26T16:05:55
882,353,260,category_suggestion,docx,missing_fields,primary,mock-primary,mock-primary,0,,success,,,0.95,,,,220.2,1,,,2026-06-26T16:05:55
883,353,260,assistant,docx,missing_fields,primary,mock-primary,mock-primary,0,,success,,,,,,,0.0,0,,,2026-06-26T18:50:22
884,353,260,assistant,docx,missing_fields,primary,mock-primary,mock-primary,0,,success,,,,,,,0.1,0,,,2026-06-26T19:10:22
885,354,250,extraction,docx,clean,supporting,mock-primary,mock-primary,0,,success,,,0.939,Complete,0,0,778.2,1,,,2026-06-27T16:18:17
886,354,250,category_suggestion,docx,clean,supporting,mock-primary,mock-primary,0,,success,,,0.87,,,,340.5,1,,,2026-06-27T16:18:17
887,355,245,extraction,jpg,clean,supporting,mock-primary,mock-primary,0,,success,,,0.948,Complete,0,0,2819.6,1,,,2026-06-29T11:08:33
888,355,245,category_suggestion,jpg,clean,supporting,mock-primary,mock-primary,0,,success,,,0.95,,,,297.4,1,,,2026-06-29T11:08:33
889,356,256,extraction,docx,clean,supporting,mock-primary,mock-primary,0,,success,,,0.948,Complete,0,0,672.8,1,,,2026-06-30T09:29:54
890,356,256,category_suggestion,docx,clean,supporting,mock-primary,mock-primary,0,,success,,,0.95,,,,238.9,1,,,2026-06-30T09:29:54
891,357,,extraction,pdf,clean,primary,mock-primary,mock-primary,0,,success,,,0.948,Complete,0,0,1089.4,1,,,2026-07-15T18:13:09
892,357,,category_suggestion,pdf,clean,primary,mock-primary,mock-primary,0,,success,,,0.95,,,,185.3,1,,,2026-07-15T18:13:09
